# id<TAB>translation; literal \r and \n are decoded by Apply-TranslationMap.ps1
2759	无数怪物从四面八方跳出，开始发动攻击。它们庞大、非人，而且闻起来也不怎么样。奥德修斯听见四周濒死部下的哭喊，以及舰队中许多船只受损时发出的可怕撞击声。
2760	原来拉斯特律戈涅斯人一直从附近的悬崖上投掷巨石，正中奥德修斯的舰队。他赶到停泊在附近的自己的船上，叫部下拼命划船。
2761	他们抵达开阔水域时全都松了口气，可回头一看，舰队中竟没有另一艘船逃出来。那天奥德修斯几乎失去了所有部下。
2762	成千上万强悍的拉斯特律戈涅斯人从四面八方跃起——是食人魔，不是人。他们从悬崖掷下巨石，仿佛只是寻常石块；奥德修斯听见船只彼此撞碎的可怖声响，也听见部下的惨叫。拉斯特律戈涅斯人把他们像鱼一样刺穿，带回家去吃。
2763	野兽们在港内屠杀部下之际，奥德修斯拔剑割断自己船的缆绳，吩咐船员若不想落得同样下场，就竭尽全力划船；于是他们为活命拼命前进。
2764	奥德修斯和自己船上的船员逃到开阔水域，终于远离了砸向我们的巨石，着实松了口气。至于其他船，已经一艘不剩。
2765	喀耳刻的黑魔法
2766	奥德修斯和部下抵达一座未知岛屿，看见炊火冒出的烟。几名部下前去查看，找到了女神喀耳刻。他们进屋赴宴，却不知女神另有打算。
2767	船员们进屋后，注意到各种奇怪东西——冒泡的大锅、诡异药剂、尖顶黑帽，甚至还有几只会飞的猴子。但他们从没看过《绿野仙踪》，所以毫不在意。很快，喀耳刻施法把他们变成了猪。
2768	出乎所有人意料，他们居然觉得猪的生活比做人更好。有充足食物，有大把时间在猪圈里闲躺，也不用洗澡。他们只希望奥德修斯别来救自己。
2769	喀耳刻邀请船员入内，做了一顿看起来美味的晚餐。当然，他们无尽航行早已疲惫，船上又只有干硬面包，于是立刻把食物一扫而空。他们没意识到喀耳刻在食物里动了手脚，很快便变成了猪！
2770	喀耳刻把新宠物锁进猪圈，盘算着第二天早上的早餐。“我想给自己加一份培根，”她咯咯笑道。
2771	她把他们带进屋，安排他们坐在长凳和座位上，端上奶酪、蜂蜜与普拉姆尼亚葡萄酒，却在其中加入邪恶药剂，让他们忘记故乡；他们喝下后，她挥动魔杖把他们变成猪，再将他们关进猪栏。
2772	他们变得和猪一模一样——连头发都不例外，哼哼声也与猪无异。但他们的感官仍和从前一样，记得发生过的一切。
2773	百咒不侵的奥德修斯
2774	奥德修斯的部下被女神喀耳刻变成了猪。奥德修斯带着神明赫尔墨斯赠予的解药拜访喀耳刻；他对她的魔法毫无反应，令女神大为惊讶。
2775	“你的身体不受我的法术影响，”喀耳刻说，“早知道我在霍格沃茨就该认真听课。
2776	“既然你来了，要不要吃点东西？来份香脆培根怎么样？”
2777	“你喝下那药剂怎么会一点感觉都没有？”喀耳刻惊奇地问，“你一定对法术免疫。
2778	“赫尔墨斯总说会有个叫忒勒马科斯的人来……等等，那是后面的事。不，你一定就是奥德修斯！进来吧，我们把你的猪人放出来。”
2779	“从来没有人，”喀耳刻说，“能只尝一口我给你的药草还安然无恙。你真是百咒不侵！
2780	“你一定就是勇敢的英雄奥德修斯，赫尔墨斯总说他有一天会乘船来到这里，从特洛伊返乡。”
2781	忒瑞西阿斯的预言
2782	奥德修斯远行至冥界后，与先知忒瑞西阿斯的灵魂交谈，窥见了自己征途的未来。
2783	忒瑞西阿斯说：“嗯，我确实看见了你的未来，奥德修斯，但你不会喜欢。就说到这儿吧。大致做好最坏打算，再盼最好的结果。收费四枚金币。”
2784	“你也许能摆脱这场麻烦，”忒瑞西阿斯说，“但你会在失去所有部下后，羞愧而狼狈地回到家。那部分或许别告诉他们，不然他们听说后可能就不愿继续跟着你了。总之，祝你好运！”
2785	“即使你本人能够逃脱，”幽魂说，“你也会在失去所有部下后，凄惨地回到家中；而你的家宅将遭逢祸患。傲慢之人会霸占那里，一边吞食你的粮食财产，一边逼迫你的妻子改嫁。”
2786	阿伽门农的忠告
2787	奥德修斯远行至冥界后，与特洛伊战争中希腊军队的首领阿伽门农的灵魂交谈。阿伽门农归家时被自己的妻子杀害；如今，这位亡魂给出的忠告日后将派上大用场。
2788	“你的故乡有人等着你回来，好把你杀掉，”阿伽门农说，“我也遇到过同样的事。糟透了。我不推荐。”
2789	“听我的，”阿伽门农说，“回到伊塔卡时，别让任何人看见你靠岸，再乔装打扮一番，让谁也认不出你。最后揭露身份时，这会是个特别好笑的恶作剧。”
2790	“把这番话记在心里，”幽魂说，“不要告诉别人你何时驾船回到故乡伊塔卡，要悄悄潜入陆地——毕竟，谁也不能相信。”
2791	阿喀琉斯的哀叹
2792	奥德修斯来到冥界，遇见了有史以来最勇猛、最强大的战士阿喀琉斯的幽魂。
2793	“阿喀琉斯，你是所有希腊人中最优秀的士兵，”奥德修斯说，“而且在这下面你似乎也是个大人物。你真幸运！”
2794	“嗯，我猜冥界也没那么糟，”阿喀琉斯说，“我参加了网球俱乐部，球技越来越好了。有时哈迪斯和珀耳塞福涅出城，我还替他们照看刻耳柏洛斯。但说真的，这里无聊透顶！奥德修斯，快把我弄出去。”
2795	“你有什么好难过的？”奥德修斯问，“活着时你是最伟大的希腊战士，如今又是亡者中的王子。从来没人像你这么幸运。”
2796	“你管这叫幸运？”阿喀琉斯说，“这里糟透了。根本没东西吃——只有外质。而整个哈迪斯只有一个厕所。一个！队伍长得没边，我从特洛伊战死后就一直憋着尿。”
2797	“至于你，阿喀琉斯，”奥德修斯说，“从没有人比你更幸运，也不会有人胜过你：活着时，所有希腊人都敬爱你；如今来到这里，你仍是亡者中的大王子。所以，即便身死，也不必太过悲伤。”
2798	阿喀琉斯回答：“别再说死后的好话了。我宁愿活着，在穷人的家里做仆人，也不愿在亡者中做众王之王。”
2799	塞壬之歌
2800	奥德修斯和船员必须驶过塞壬出没之处；她们的歌声能让人发疯。奥德修斯用蜡堵住船员的耳朵，只有他独自听见那充满诱人承诺、令人无法抗拒的旋律。
2801	“来和我们一起玩吧，奥德修斯。永远、永远、永远……”
2802	“听我们的歌吧，”塞壬唱道，“歌里讲的是特洛伊和你的伟业，奥德修斯。留下来吧，我们会无穷无尽地讲述你自己的英雄事迹。”
2803	“从来没有人，”塞壬唱道，“航行经过我们身边却不留下聆听歌声的迷人甜美——我们知道诸神在特洛伊之前降给希腊人与特洛伊人的一切苦难，也能告诉你全世界将要发生的一切。”
2804	雅典娜的称谓
2805	诗人用特定的修饰语描绘战术战争女神雅典娜的双眼，以展现她的机敏与沉着。
2806	那天雅典娜锐利的双眼闪闪发光。她刚睡醒，眼角还沾着一点眼屎，但没人忍心告诉她。
2807	雅典娜的双眼如铁般坚毅，帮助奥德修斯踏上征途。
2808	灰眼的雅典娜送来顺风；清新的西风在酒色的海面上歌唱。
2809	斯库拉
2810	奥德修斯和部下不得不驶过斯库拉的巢穴。这头六首怪物会抓走任何经过洞穴的人或物。
2811	斯库拉从船上抓走奥德修斯的六名部下，把他们吃掉，却发现自己还是没饱。她本来在节食，但觉得今天值得放纵一下，于是又抓了六个。
2812	转眼间，斯库拉的头颅从洞穴探出，长长的脖子像触手一般。奥德修斯眼看六名最优秀的部下被拖过空中，送进上方悬崖的洞穴。天哪，太惨了！
2813	斯库拉突然扑向他们，抓走奥德修斯最优秀的六名部下。顷刻间，他看见他们的手脚在高空挣扎，斯库拉正把他们带走；他听见他们最后绝望地呼喊他的名字。
2814	囚禁
2815	失去所有同伴后，奥德修斯最终来到女神卡吕普索的岛上，被她留在那里七年。尽管她满怀爱意，奥德修斯仍日复一日渴望回家。
2816	卡吕普索飞快地问了奥德修斯一百遍：“你难道不想留在这里吗？”他每次都迅速回答不。突然她改问：“你难道不想回家吗？”奥德修斯想也没想就说不。
2817	“哈！被我套出来了！”卡吕普索说，“现在你得留在这里！”
2818	卡吕普索在岛上到处寻找奥德修斯，终于发现他在海岸哭得肝肠寸断。“别哭了，”她说，“你这样让我为绑架你感到内疚！”
2819	这个理由虽然颇有说服力，他还是停不下来。
2820	卡吕普索发现他坐在海滩上，双眼泪流不止，因极度思乡而日渐憔悴。
2821	他日复一日坐在岩石和海岸边，哀哭悲号，永远凝望着大海。
2822	诸神会议
2823	奥德修斯被女神卡吕普索囚禁七年后，雅典娜终于向父亲、众神之王宙斯求情，请他释放奥德修斯。
2824	“奥德修斯已经在那座岛上待了七年，”雅典娜说，“我们不帮他逃走，荷马还怎么写完这个故事？”
2825	宙斯沉思道：“嗯，你说得对。关押好多年可写不出什么刺激的冒险故事。也许诗人可以玩玩倒叙，不必把这段从头到尾讲完。”
2826	“看看他，”雅典娜说，“整天只会坐在那里哭。我再也受不了了。我们不能为他做点什么吗？你可是众神之王，送他一条船什么的总能办到吧。”
2827	“好啦好啦，”宙斯说，“我会帮他离开小岛。但方法必须尽可能曲折复杂，否则我不干。”
2828	“他就在那里，”雅典娜说，“痛苦地躺在卡吕普索居住的岛上，她不肯放他走。他也回不了故乡，因为找不到船和水手载他渡海。”
2829	宙斯对儿子赫尔墨斯说：“赫尔墨斯，你是我们的使者，去告诉卡吕普索：我们已下令，让可怜的奥德修斯回家。”
2830	卡吕普索的警告
2831	囚禁奥德修斯七年后，女神卡吕普索终于允许他乘船回家。然而在他离开小岛前，她还发出最后的警告，想劝他留下。
2832	“她是谁？”卡吕普索问，“另一个女人是谁？我知道你背着我偷情！等等，是我把你囚禁了，而你本来就有妻子。嗯……场面有点尴尬。好吧……我敢说她肯定很丑！你还是和我待在一起吧。”
2833	“好啊，那你走吧！”卡吕普索说，“我已经放下了。看，我把你的联系方式从手机里删了。什么是手机？我们神明有手机，几千年后你就懂了。转念一想，只要你留下，我可以送你一部。求你留下！求你了！”
2834	“愿好运与你同在，”女神说，“但要是你知道回到故乡前还要受多少苦，就会选择留在这里。”
2835	波塞冬之怒
2836	海神波塞冬因奥德修斯试图从海上逃走而怒不可遏，掀起了滔天风暴。
2837	“我真的很生气！”波塞冬愤怒地说。他的怒火非常……怎么说来着？生气。
2838	“喂，你！”波塞冬喊道，“滚出我的海！这是私人领地。”波塞冬狠狠一拳打在奥德修斯身上，打碎了他的木筏，让他漂在海里。那一下疼得要命，奥德修斯回家后不得不用两张创可贴。
2839	波塞冬抓起三叉戟，在海中搅动起来。它摧毁了奥德修斯的船，制造出骇人的洋流。但这位神也不知道自己的力气有多大，很快不只是奥德修斯，整片海洋的一切都在巨型漩涡中旋转。
2840	那一刻奥德修斯看见了地球上的每一块大陆，甚至成了第一个看到北美洲的欧洲人。但整场经历太可怕，他很快就把这事忘了。
2841	于是那位神聚拢乌云，紧握三叉戟，在海中搅动，唤起所有吹拂的狂风；直到大地、海洋与天空都被云层遮蔽，黑夜从天穹骤然降临。
2842	巨浪以骇人的怒涛越过奥德修斯，木筏再次摇摆，他被冲出船外，漂到很远的地方。他松开舵柄，飓风的力量如此巨大，竟把桅杆从中折断，帆与帆桁一同坠入海中。
2843	撕裂的双手
2844	奥德修斯在海上逃避波塞冬的狂怒时，紧紧抓住一块岩石。然而海浪太过猛烈，他抓住崎岖岩面的位置皮肉尽裂。
2845	奥德修斯与洋流搏斗时抓住一块岩石，以为自己胜过了波塞冬。“哈！”他说，“海神，你能拿我怎么办？”但海神确实做了点什么，而且疼得厉害。
2846	奥德修斯抓住岩石，竭尽全力不肯松手。但巨浪轰然压下，将他连人带石卷走，任凭他如何用力也无济于事。他的双手被撕得血肉模糊，鲜血与海水混在一起。幸好附近没有鲨鱼！
2847	奥德修斯双手抓住岩石，痛苦地呻吟着紧紧攀附；不久一阵巨浪袭来，把他带回海中，远远卷离岩石。它撕裂他的双手，仿佛有人从海床拔起章鱼时，触手吸盘被生生扯开，连石块也被带了起来。
2848	渴望荣光
2849	征服特洛伊后，奥德修斯回乡却遭受多年苦难；眼看还有机会赢得荣光，他不禁希望自己当时已战死沙场。
2850	“要是我死在特洛伊就好了，”奥德修斯想，“我可以买份人寿保险，让佩涅洛佩和儿子忒勒马科斯拿到一大笔钱。
2851	“或者更好：我可以假死，赚上几百万，退休后躲到遥远的小岛上。嗯，这主意得记着，说不定以后用得上。”
2852	“那些死在特洛伊的人真是赢麻了，”奥德修斯说，“历史会永远记住他们的名字。
2853	“而我呢，为了回到故乡伊塔卡拼死拼活。结果又如何？谁会记得我，记得我的故事？要是我死在那里反而更好——至少那样我会成名！”
2854	“死在特洛伊城前的希腊人真幸运，”奥德修斯说，“我现在真希望自己死在特洛伊人围攻我、争夺阿喀琉斯遗体的那一天。
2855	“那样至少我能得到应有的葬礼，希腊人也会尊奉我的名字。如今看来，我只会落得一个可悲的结局。”
2856	向瑙西卡求情
2857	奥德修斯在征途中被囚禁七年后，终于漂到费阿刻亚人的海岸。附近恰好有公主瑙西卡，他使出浑身魅力，发出绝望的请求。
2858	“求求你，求求你，求求你，求求你，求求你，求求你，求求你，求求你！”奥德修斯说。
2859	“美丽的姑娘，我是这里的陌生人，”奥德修斯说，“别在意我没穿衣服。木筏失事时，狂暴的海浪把我的衣服全扯走了。等等，你为什么要跑？”
2860	“女王啊，”奥德修斯说，“请怜悯我，因为你是我遇到的第一个人，我在这个国家谁也不认识。请指给我通往城镇的路。愿上天让你心想事成。”
2861	失友之忆
2862	奥德修斯来到费阿刻亚国王阿尔喀诺俄斯的宫殿。国王请一位歌者吟唱特洛伊英雄的故事，听到失去同伴的往事，奥德修斯再也无法抑制情绪。
2863	奥德修斯听着歌者的歌，忍不住悄悄流下几滴眼泪。
2864	国王看见他哭了，便说：“大家快看！这家伙哭了！真是个窝囊废！”宾客们哄堂大笑，奥德修斯羞愧难当。
2865	歌者唱起歌曲，奥德修斯感到无比悲伤。他不想让任何人看见自己哭，于是把一把勺子掉到桌下。
2866	这正好让他可以钻到桌布下面偷偷掉泪。可他起身时撞到了脑袋。哎哟！
2867	歌者如此吟唱，奥德修斯便把紫色斗篷拉过头顶遮住脸，因为他不愿让费阿刻亚人看见自己哭泣。
2868	歌者唱罢，他擦干眼泪，露出面容，举杯向诸神献酒。
2869	奥德修斯讲述他的故事
2870	奥德修斯来到费阿刻亚国王阿尔喀诺俄斯的宫殿后，被请去讲述自己的故事。
2871	“我可是个相当受欢迎的人，”奥德修斯说，“有位女神想让我娶她，但我只能拒绝。后来一位仙女太喜欢我，把我留在她身边七年。可我就是不想被拴在一个地方，你懂的？所以我逃了出来。
2872	“我想回家，睡在自己的床上。如果非得被拴在哪儿，我宁愿拴在那里。”
2873	“先后有两位魔法女子纠缠我，”奥德修斯说，“她们都想把我留在岛上、娶我为妻。先是女神喀耳刻，然后是仙女卡吕普索。我把她们都拒绝了。
2874	“无论她们多么美丽，无论能给我多么辉煌的魔法礼物，都比不上回到家中的爱。现在，让我讲讲从特洛伊回家时经历的冒险。”于是奥德修斯讲起了他的故事。
2875	奥德修斯说：“女神卡吕普索把我留在她的洞穴里，想让我娶她；狡黠的埃埃亚女神喀耳刻也同样如此。但她们谁都没能说服我。
2876	“因为对人而言，没有什么比自己的国家和父母更亲爱。无论异乡的家多么华丽，只要远离父母，他便不会留恋。然而现在，我要讲述自己奉宙斯之意从特洛伊归来时遭遇的诸多险难。”奥德修斯就这样向费阿刻亚人讲述了他的故事。
2877	为瑙西卡辩护
2878	奥德修斯在费阿刻亚国王阿尔喀诺俄斯的宫殿讲完征途后，国王想斥责女儿瑙西卡，怪她没把这位非凡之人直接带来。但奥德修斯出面替她解围。
2879	“这是我听过最棒的故事！”阿尔喀诺俄斯惊叹道，“要是把它放进什么诗歌比赛，肯定能拿第一。除非评委全都没脑子。瑙西卡为什么不早点把你带来？”
2880	“这不是她的错，”奥德修斯回答，“我没把故事讲得那么详细，所以她大概没领会你听出的全部复杂之处。但你说比赛那句倒是真的，睿智的国王。这故事参加任何诗歌比赛都该赢。”
2881	阿尔喀诺俄斯说：“你刚才讲的故事太惊人了！瑙西卡见到你时，竟没立刻把你带来。那姑娘人呢？她真该好好反省。”
2882	“请别怪她，”奥德修斯说，“她情有可原：我在遇见她之前被海上风暴冲到岸边，身上的衣服全被撕掉了。要是你是独自在林中行走的年轻姑娘，一个裸体男人从灌木里跳出来，你也会有点怀疑。”
2883	阿尔喀诺俄斯对奥德修斯说：“陌生人，我女儿没有立刻和侍女一起把你带到我家，实在大错特错；毕竟你求助时，她是第一个遇到的人。”
2884	“请不要责骂她，”奥德修斯答道，“她确实叫我跟侍女们一起走，但我既羞愧又害怕，担心你见到我会不高兴。每个人有时都会有点多疑、易怒。”
2885	奥德修斯的反驳
2886	奥德修斯作为阿尔喀诺俄斯的客人观看体育比赛时，被一名贵族嘲笑，说他身体不适合运动。
2887	“你竟敢侮辱我？”奥德修斯说，“我不算最好的运动员又怎样？不是每个人都擅长同样的事。
2888	“有人身体弱却很聪明；有人外表好看，实际上却是个蠢货。就拿你来说吧。
2889	“顺便说一句，我曾在特洛伊作战，是希腊军队里最出色的战士之一。所以我不但比你聪明，还比你强壮。这样一来，你还剩什么？”那人回家重新思考了整个人生。
2890	“你真该感到羞耻，”奥德修斯说，“没错，诸神没有给每个人同样的天赋。
2891	“有人软弱，却讨人喜欢；有人相貌英俊，却头脑简单。
2892	“比如你。你看着人模人样，脑子却笨得像块石头。”
2893	“真可耻，先生，”奥德修斯厉声回答，“你真是个傲慢的家伙。诸神确实不会赐予所有人同等的口才、容貌与智慧。
2894	“有的人仪表平平，上天却赐他妙语连珠，令所见之人无不倾心。
2895	“另一个人可能俊美如神，却没有审慎为他的美貌加冕。这说的就是你。没有哪位神能造出比你更英俊的男子，可你偏偏是个傻瓜。”
2896	黎明的称谓
2897	诗人用一个小小的瞬间，构思出描写清晨爬过地平线、向大地洒下温暖光芒的经典方式。
2898	太阳升起来了。真漂亮。
2899	黎明带着红光越过地平线。
2900	玫瑰指尖的黎明，清晨之女，现身了。
2901	归乡
2902	历经十年险恶漂泊，奥德修斯终于抵达故乡伊塔卡。费阿刻亚人的船把他留在岸上；起初他认不出这片土地，还以为又是一场危险冒险。
2903	载他回家的船上，奥德修斯睡着了；船员把他放在海滩上，趁他醒来前便离开了。他一定累坏了！
2904	奥德修斯终于醒来，环顾故乡伊塔卡，却什么也认不出来。
2905	“好吧，”奥德修斯叹道，“现在我没船、没船员，还漂在一片陌生土地上。我想自己以前也遇到过更糟的情况。”抱着这种积极心态，他站起身，寻找城镇。
2906	奥德修斯在故乡的土地上醒来。但女神雅典娜让这天雾气弥漫，使他认不出眼前的景色。
2907	一切笼罩在雾中，看起来都不一样。过去他能认出祖国的每条道路、每座港口和山脉，如今却什么也辨认不出。
2908	奥德修斯懊恼地拍着大腿。“又来了！我又漂到了一座陌生小岛。这里的人会善良还是残酷？我得杀出一条路吗？”他浑然不知自己走运，只能沮丧地沿岸徘徊。
2909	奥德修斯再次在自己的土地上醒来。他离乡太久，竟认不出它。更何况，宙斯之女雅典娜让这天雾气弥漫，不愿让人知晓他已归来。
2910	因此，一切在他眼中都大不相同。他起身望向故土，笔直的长路、港湾、悬崖与繁茂的树木，仿佛全都改变了模样。
2911	于是他用手掌拍打大腿，绝望地高声喊道：“唉！”他叫道，“这里住着怎样的人？他们野蛮未开化，还是热情而仁慈？”他在轰鸣的海岸边来回踱步，为自己的悲惨命运哀叹。
2912	阿尔戈斯的忠诚
2913	奥德修斯乔装回到故乡后，猪倌欧迈俄斯带他参观自己的庄园。奥德修斯认出了忠犬阿尔戈斯：他出征特洛伊时，阿尔戈斯还年轻健壮，如今却衰老消瘦。
2914	“看见那条狗了吗？”奥德修斯隔着伪装问道，“告诉我他的事。”
2915	“哦，那是阿尔戈斯。奥德修斯以前很爱他，可如今只剩一副皮包骨。求婚者们整天把他拴在那里，也没人清理他待的地方，地上全是狗屎。”
2916	“嗯。应该有人去把那里清理干净，再喂喂他。”他们照做了。狗狗从此过上了幸福生活。
2917	“那边那条狗是谁的？”奥德修斯隔着伪装问，“趴在粪堆上的那条邋遢狗。他看起来是条好猎犬。”
2918	“真没想到你会这么形容阿尔戈斯，”欧迈俄斯说，“毕竟他确实邋遢，而且身下还有粪便。年轻时他是我王奥德修斯的狗，同窝中最出色的一只；如今主人不在，没人照料他。”
2919	猎犬阿尔戈斯即使隔着伪装也认出了主人。两人走进屋后，忠犬仿佛一直苦撑着生命就为等候这一刻，终于含笑死去。
2920	“欧迈俄斯，”奥德修斯隔着伪装说，“那边粪堆上的猎犬多么高贵，体格也很棒。他看起来这么精神，实际也是如此吗？”
2921	“这条猎犬，”欧迈俄斯回答，“属于一个流落远方的人。要是奥德修斯出征特洛伊时他还是原来的样子，他很快就会让你见识本领。可如今主人不在，他时运不济，也没人照料。”
2922	他说着走进屋内；阿尔戈斯一认出主人，便立刻死去。
2923	安提诺俄斯的暴行
2924	奥德修斯乔装成乞丐回到自己的家，以蒙骗敌人，却遭到安提诺俄斯残酷对待。安提诺俄斯是逼迫佩涅洛佩改嫁的求婚者之一。
2925	“真不敢相信你会这样，安提诺俄斯，”奥德修斯说，“你吃的是我……我是说，别人家的饭。这甚至不是你的食物，你却一点都不肯分？”
2926	“你刚才开头想说什么？”安提诺俄斯问，“还有，你为什么用绳子把长胡子绑到头上？你到底是谁？”说着他把凳子扔向奥德修斯，砸中他的肩膀。奥德修斯不会忘记这件事。
2927	奥德修斯说：“你真要拒绝给我一点食物？这甚至不是你的家，你却每天在这里吃豪华晚宴。别人只求一小份，你都不肯给。你真是铁石心肠。”
2928	安提诺俄斯恼羞成怒，把凳子扔向奥德修斯。凳子撞墙反弹，打中另一名求婚者的脸，害他洒了酒；酒又染脏第三名求婚者的衣服。不久有人喊道：“食物大战！”大厅里到处飞舞着美味的肉、蔬菜和水果，却仍没人给可怜的乞丐一口。
2929	奥德修斯说：“阁下，你的相貌胜过你的教养。若你在自己家里，连一撮盐都不会施舍给穷人；如今身处他人家中、四周尽是丰盛食物，你竟连一片面包都舍不得给他。”
2930	这话令安提诺俄斯勃然大怒。他瞪着奥德修斯说：“你离开宫廷前，必须为此付出代价。”说完，他把脚凳扔过去，正中奥德修斯右肩胛骨靠近背部上方的位置。奥德修斯稳如磐石，冲击丝毫没让他踉跄；他只是沉默地摇摇头，默想着复仇。
2931	谋划进攻
2932	奥德修斯乔装回家蒙骗敌人后，开始策划杀死那些逼迫妻子改嫁的求婚者，并寻求儿子忒勒马科斯的帮助。
2933	“嗯，”奥德修斯说，“怎么才能保证我们进攻时求婚者没法拿武器？有了！忒勒马科斯，拿些油脂，把宫殿里陈列的所有武器和铠甲都涂满。求婚者伸手去拿时，就会滑得抓不住！”
2934	奥德修斯想杀掉这些傲慢的求婚者，儿子忒勒马科斯也一样。但敌人太多，无法正面交锋。若发动突袭，或许还有胜算；可宫殿各处陈列着华丽的铠甲和武器。因此他让忒勒马科斯秘密把一切搬走，借口是“清洁”。
2935	奥德修斯思量着如何借雅典娜之助杀死求婚者。他对忒勒马科斯说：“我们必须把武器收拢，搬到里面去。求婚者问起你为何全搬走时，随便找个借口。”
2936	旧日朋友
2937	奥德修斯乔装回家蒙骗敌人后，由从他儿时起便在府中服侍的女仆欧律克勒娅为他洗脚。她摸到他腿上的旧伤疤，认出他就是自己的国王。
2938	“这是什么？”欧律克勒娅问，“这是……”她摸到那条腿，又碰到伤疤，惊喘起来。
2939	“是的！一条腿。嗯，确定是腿。哦，那边还有一条！太好了。”欧律克勒娅继续为奥德修斯洗澡，直到后来才透露，其实从摸到那一刻起她就知道他是谁。
2940	欧律克勒娅摸到伤疤时大声尖叫，松开奥德修斯的腿，洗脚水桶翻倒，水洒了一地。
2941	“我不敢相信！”她惊呼，“毫无疑问，你一定是奥德修斯！”幸好宫殿里没人听见这场骚动，否则奥德修斯的伪装就穿帮了。
2942	欧律克勒娅双手握住那条带伤疤的腿，刚认出它便立刻松手。腿掉进浴盆，浴盆发出声响后翻倒，所有水都洒在地上。
2943	欧律克勒娅又喜又悲，眼中盈满泪水，一句话也说不出；她抓住奥德修斯的胡子说：“亲爱的孩子，我敢肯定你就是奥德修斯本人，只是直到摸到这条腿，我才认出你。”
2944	佩涅洛佩的悲伤
2945	奥德修斯乔装待在自己的家中蒙骗敌人；他的妻子佩涅洛佩请他讲述失踪丈夫的消息，却不知道眼前正是那个人。她诉说自己独守二十年的悲痛。
2946	“陌生人，你人真好，”佩涅洛佩说，“你为什么不试着和那些求婚者谈谈？什么？他们朝你扔东西，还让你和另一个乞丐打架？嗯，我看他们是讲不通道理的。要是奥德修斯能回家就好了！”
2947	佩涅洛佩说：“自从奥德修斯出征特洛伊，我每天都在哭。如今我怕他再也回不来，而这些人逼我改嫁。但和你这位陌生人说话让我安心，仿佛奥德修斯又回到了我身边。”
2948	“只要你，”佩涅洛佩说，“坐在这里陪我说话，我就不想上床睡觉。可人不能永远不睡。我还是上楼，躺到那张床榻上吧；自从奥德修斯出发那天起，我就没停止过用泪水浸湿它。”
2949	弓弦竞赛
2950	奥德修斯乔装成乞丐待在家中，参加一场决定谁能娶佩涅洛佩的竞赛。没有其他参赛者能给奥德修斯巨大的弓装上弓弦，可奥德修斯熟悉这把弓……
2951	奥德修斯抓起弓，不仅系上一根弦，而是系上六根。他开始把它当吉他弹，边跺脚边在房间里跳舞。
2952	在众神居住的高天奥林匹斯，信使神赫尔墨斯向兄长阿波罗喊道。赫尔墨斯指着奥德修斯的演奏：“我知道你喜欢弹里拉琴。你一直在找的新声音，知道是什么吗？听听这个！”
2953	奥德修斯说：“来，看好了！”说着把弓放到背后，轻松装上弓弦；随后又拆下重装，只为稍微炫耀一下。他试了试弦的松紧，琴弦发出美妙的回响。
2954	求婚者们惊呆了。这个他们以为是老乞丐的人，怎么能展现如此惊人的力量？就在此刻，天空雷鸣，所有蜡烛噗地熄灭，整间屋子陷入黑暗。众神之王宙斯已为奥德修斯的计划降下祝福。
2955	奥德修斯拿起弓，仔细端详一番，随后像熟练的歌者给里拉琴装上新弦柱一样轻松地绷紧弓弦。然后他右手持弓试弦，弦声在指下甜美作响，宛如燕子的啁啾。
2956	求婚者们听见弦声，惊惶失色。就在这时，宙斯轰然鸣雷作为征兆；奥德修斯听到众神之王送来的预示，心中大喜。
2957	安提诺俄斯之死
2958	奥德修斯乔装成乞丐待在家中，参加决定谁能娶佩涅洛佩的竞赛。获胜后，他开始执行战斗计划。
2959	奥德修斯已给那把众人先前认为不可能上弦的巨弓装好弦。“现在，”他说，“我要变个魔术！大家闭上眼睛。”
2960	求婚者们已经喝下好几杯酒，又把奥德修斯当作供他们取乐的乞丐，于是全都照他说的做。他们听见一声闷响。“现在睁开！”奥德修斯说。
2961	“你们看出有什么不同吗？”他们睁眼时他问道。众人环顾四周，没发现任何异常。没人察觉，于是奥德修斯一次又一次地重复把戏；所有人闭眼时，他射杀了六名求婚者，直到有人终于发现不对。
2962	弓弦装好后，奥德修斯突然成了屋里唯一持武器的人。他抓住机会发动攻击，扯下破布衣服，跳上桌子说：“看好了！”
2963	他搭上箭，拉紧弓弦，把弓指向所有求婚者中最傲慢的安提诺俄斯。没人想到要进攻，因为奥德修斯寡不敌众，敌人足有几十人。
2964	但他确实发动了攻击。箭矢穿过安提诺俄斯的喉咙，鲜血涌入他的酒杯。求婚者们还没反应过来，战斗已经开始。
2965	奥德修斯扯下破布衣服，跃上宽阔的石地；他带着弓与满满一箭筒，说道：“伟大的竞赛结束了。现在我要看看阿波罗是否会保佑我，击中另一个从未有人射中的目标。”
2966	说罢，他向毫无死亡念头的安提诺俄斯瞄准致命一箭。在场纵情宴饮的人中，有谁会想到一个人——无论多么勇敢——竟能独自站在众人之间将他杀死？
2967	箭矢射中安提诺俄斯的喉咙，箭头穿颈而过；他翻倒在地，酒杯从手中掉落，浓稠的鲜血从鼻孔喷涌而出。
2968	毫不留情
2969	奥德修斯乔装进入自己的家后，终于向敌人揭露身份并发动攻击。求婚者看见以为已死的国王，瑟瑟发抖、连连许诺。奥德修斯拒绝他们的哀求，发出慷慨激昂的战吼。
